""	"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"PARVG"	3.51954378016964e-45	0.596938220229967	0.377	0.221	1.3777254127474e-40	"0"	"PARVG"
"KIAA1551"	7.40347979059219e-45	0.436642585094169	0.651	0.487	2.89809216402731e-40	"0"	"KIAA1551"
"F2R"	8.38239569118998e-45	0.595617957645182	0.389	0.228	3.28128879331632e-40	"0"	"F2R"
"STAT3"	9.91379728696577e-45	0.549995096666423	0.57	0.42	3.88075594798275e-40	"0"	"STAT3"
"PTPN7"	1.53694071672855e-44	0.468941375498558	0.533	0.356	6.01635443563392e-40	"0"	"PTPN7"
"PPM1G"	2.54857138405396e-44	0.515547814258588	0.488	0.321	9.97638268287924e-40	"0"	"PPM1G"
"RAC1"	5.37921005647319e-44	0.495878801723208	0.517	0.347	2.10569177660643e-39	"0"	"RAC1"
"CMTM7"	5.6588659783647e-44	0.654737270830728	0.372	0.223	2.21516308723086e-39	"0"	"CMTM7"
"CDK2AP2"	6.40780699636007e-44	0.486896721294211	0.521	0.349	2.50833604872515e-39	"0"	"CDK2AP2"
"FAS"	6.48451774822866e-44	0.661315820353383	0.344	0.193	2.53836447254411e-39	"0"	"FAS"
"TXK"	6.49485732494616e-44	0.659736776917128	0.301	0.158	2.54241189985018e-39	"0"	"TXK"
"EXOSC9"	7.25484418907607e-44	0.660024377208976	0.3	0.157	2.83990875781383e-39	"0"	"EXOSC9"
"COPZ1"	7.32455398996021e-44	0.544035312237258	0.448	0.29	2.86719665936992e-39	"0"	"COPZ1"
"ATP6V0E1"	8.87830158593173e-44	0.351760987377745	0.753	0.616	3.47541115581297e-39	"0"	"ATP6V0E1"
"MAT2B"	8.90550684299454e-44	0.490987147854674	0.528	0.369	3.48606065369021e-39	"0"	"MAT2B"
"B3GNT2"	9.05093681077021e-44	0.639832945213827	0.337	0.188	3.542989214576e-39	"0"	"B3GNT2"
"SNX20"	3.90520950300454e-43	0.740986356983335	0.252	0.124	1.52869425995113e-38	"0"	"SNX20"
"ANXA6"	4.20027614117131e-43	0.388206008550496	0.726	0.585	1.64419809546151e-38	"0"	"ANXA6"
"PTPN6"	3.23967392708832e-42	0.546634878660182	0.473	0.318	1.26817035875872e-37	"0"	"PTPN6"
"PSME2"	1.99036964944248e-41	0.362919375553856	0.72	0.576	7.79130199274261e-37	"0"	"PSME2"
"C11orf98"	3.09676337651835e-41	0.576032289757485	0.357	0.208	1.21222802373811e-36	"0"	"C11orf98"
"AIP"	5.62894110300499e-41	0.466782823859259	0.552	0.389	2.2034489947713e-36	"0"	"AIP"
"DYNLL1"	7.2127158530199e-41	0.347796944142843	0.649	0.471	2.82341762066464e-36	"0"	"DYNLL1"
"IL21R"	7.52055348794824e-41	0.684918782696636	0.256	0.128	2.94392066285734e-36	"0"	"IL21R"
"C14orf119"	7.7254411827949e-41	0.666488660264603	0.28	0.149	3.02412395100506e-36	"0"	"C14orf119"
"LCP2"	1.07724564298795e-40	0.406102974930483	0.669	0.524	4.21687806947632e-36	"0"	"LCP2"
"CREM"	1.46032723385531e-40	0.493002564997733	0.514	0.353	5.7164509569266e-36	"0"	"CREM"
"CTSB"	2.48821436234505e-40	0.61306152443019	0.346	0.204	9.74011512139971e-36	"0"	"CTSB"
"TRAC"	2.62014476705323e-40	0.340132462851145	0.618	0.439	1.02565566906299e-35	"0"	"TRAC"
"UBE2L6"	3.08860464744232e-40	0.445956433754652	0.55	0.388	1.2090342892413e-35	"0"	"UBE2L6"
"SEPT1"	3.1649581427946e-40	0.389154676168738	0.628	0.473	1.23892286499694e-35	"0"	"SEPT1"
"HMGN1"	3.54985837347357e-40	0.322936299398751	0.799	0.675	1.38959206029623e-35	"0"	"HMGN1"
"CARD16"	4.06970686020407e-40	0.505852924617651	0.534	0.381	1.59308675042688e-35	"0"	"CARD16"
"LIMS1"	5.16482405778673e-40	0.674000907950441	0.283	0.151	2.02177037742062e-35	"0"	"LIMS1"
"PLEK"	7.78861289861932e-40	0.502159033039862	0.492	0.327	3.04885251916453e-35	"0"	"PLEK"
"COX8A"	1.25097218052686e-39	0.282701506001401	0.817	0.683	4.8969306006724e-35	"0"	"COX8A"
"CLECL1"	1.51455120878485e-39	0.684927660269907	0.182	0.075	5.92871070678831e-35	"0"	"CLECL1"
"SNX18"	1.8489060293551e-39	0.812673525749544	0.153	0.058	7.23754265191052e-35	"0"	"SNX18"
"KIAA0319L"	2.49556592836773e-39	0.749022242581397	0.19	0.082	9.76889282659549e-35	"0"	"KIAA0319L"
"NAA60"	2.63306956577969e-39	0.662408298398372	0.275	0.147	1.03071508152446e-34	"0"	"NAA60"
"C3orf17"	6.24797804450215e-39	0.69462119244678	0.245	0.123	2.44577100552037e-34	"0"	"C3orf17"
"BUB3"	9.70419133025548e-39	0.361751210032408	0.674	0.516	3.79870569622851e-34	"0"	"BUB3"
"SLC38A1"	1.50691560175752e-38	0.423432716854251	0.579	0.423	5.89882112307982e-34	"0"	"SLC38A1"
"LMCD1"	1.63550519536147e-38	0.868146942371273	0.119	0.039	6.40218508724248e-34	"0"	"LMCD1"
"UBE2F"	2.2022110965335e-38	0.749709303902515	0.287	0.157	8.6205553373804e-34	"0"	"UBE2F"
"CAPZB"	3.90461391362133e-38	0.2988092430726	0.823	0.697	1.52846111648707e-33	"0"	"CAPZB"
"MSI2"	4.17341778312286e-38	0.614428591649592	0.294	0.161	1.63368439120344e-33	"0"	"MSI2"
"HNRNPK"	4.65612165259925e-38	0.289956534437012	0.828	0.728	1.82263882090998e-33	"0"	"HNRNPK"
"CCNDBP1"	8.84471352164911e-38	0.480238341182212	0.481	0.326	3.46226310804955e-33	"0"	"CCNDBP1"
"FAF1"	9.23314053982151e-38	0.774925175095954	0.207	0.098	3.61431286431313e-33	"0"	"FAF1"
"HIST1H2BK"	1.02979531385937e-37	0.690907583429959	0.168	0.068	4.03113375610251e-33	"0"	"HIST1H2BK"
"SRI"	3.74416738179456e-37	0.449766408579719	0.552	0.407	1.46565432160348e-32	"0"	"SRI"
"GYG1"	1.03088686421719e-36	0.533812963480699	0.41	0.263	4.0354066299782e-32	"0"	"GYG1"
"PON2"	1.0773731075588e-36	0.743722606157488	0.153	0.06	4.2173770295389e-32	"0"	"PON2"
"S100PBP"	1.23812021787908e-36	0.669679348519335	0.237	0.119	4.84662159288764e-32	"0"	"S100PBP"
"TRBC2"	1.27883528025167e-35	0.384158284363525	0.839	0.764	5.00600070454515e-31	"0"	"TRBC2"
"SOD1"	2.83973067097841e-35	0.317684352561481	0.81	0.702	1.1116125711545e-30	"0"	"SOD1"
"TMEM140"	3.71685576651178e-35	0.685057474790848	0.175	0.076	1.45496318980103e-30	"0"	"TMEM140"
"NDUFA3"	4.31778888170789e-35	0.351796370790726	0.678	0.544	1.69019845774455e-30	"0"	"NDUFA3"
"PSTPIP1"	4.64540051953387e-35	0.483899329021921	0.451	0.304	1.81844203337153e-30	"0"	"PSTPIP1"
"SGK1"	6.14288059131897e-35	1.05151516844366	0.204	0.1	2.40463060747181e-30	"0"	"SGK1"
"PDCD6"	6.76398076385771e-35	0.437291954190344	0.476	0.33	2.6477602700121e-30	"0"	"PDCD6"
"FUT8"	7.64121162208329e-35	0.69093713556407	0.186	0.085	2.9911522894645e-30	"0"	"FUT8"
"TRBC1"	9.86258595758439e-35	0.519512413028848	0.59	0.478	3.86070927309641e-30	"0"	"TRBC1"
"RBX1"	1.09388891675295e-34	0.363539667226273	0.597	0.436	4.28202816462942e-30	"0"	"RBX1"
"DFNB31"	1.1913074618035e-34	0.642087777323018	0.175	0.076	4.66337305922978e-30	"0"	"DFNB31"
"SH3BGRL"	2.24682065311414e-34	0.350653882897244	0.672	0.543	8.7951794466153e-30	"0"	"SH3BGRL"
"BPGM"	3.39967752658811e-34	0.554505565271049	0.29	0.162	1.33080376778292e-29	"0"	"BPGM"
"LINC00426"	3.49528180123389e-34	0.706615142485913	0.188	0.086	1.36822806109301e-29	"0"	"LINC00426"
"PGAM1"	4.25867126142048e-34	0.325469613676547	0.671	0.533	1.66705686528305e-29	"0"	"PGAM1"
"RHBDD2"	5.67421392731158e-34	0.558775809534366	0.376	0.24	2.22117104184612e-29	"0"	"RHBDD2"
"TMEM179B"	6.02065124342014e-34	0.463480737363136	0.397	0.258	2.35678392923682e-29	"0"	"TMEM179B"
"PCBP1"	6.22250182166253e-34	0.31079708436268	0.738	0.6	2.4357983380898e-29	"0"	"PCBP1"
"CXorf40B"	6.36357537485478e-34	0.680195326504981	0.219	0.111	2.4910215804869e-29	"0"	"CXorf40B"
"PCSK1N"	9.20138653264162e-34	0.843352281371259	0.206	0.102	3.60188275820256e-29	"0"	"PCSK1N"
"EZR"	9.58579349612871e-34	0.319847053017775	0.704	0.56	3.75235886405958e-29	"0"	"EZR"
"GALNT1"	1.04961360980367e-33	0.768424122921544	0.154	0.064	4.10871247557646e-29	"0"	"GALNT1"
"CFLAR"	1.09321149618731e-33	0.39344512545093	0.637	0.507	4.27937640182523e-29	"0"	"CFLAR"
"PRDX3"	1.76131014116621e-33	0.475753266324686	0.35	0.21	6.89464854759514e-29	"0"	"PRDX3"
"TRAPPC2P1"	4.24362720875186e-33	0.61340761411369	0.204	0.098	1.66116787086591e-28	"0"	"TRAPPC2P1"
"JAKMIP1"	6.09999629928486e-33	0.615132670682047	0.252	0.135	2.38784355135506e-28	"0"	"JAKMIP1"
"SH3KBP1"	8.56345173140245e-33	0.382235464473053	0.568	0.429	3.35216318025749e-28	"0"	"SH3KBP1"
"CALM3"	8.72037369138314e-33	0.328310471249136	0.658	0.506	3.41359028149193e-28	"0"	"CALM3"
"PRDX1"	1.38117666085038e-32	0.303222120722315	0.637	0.471	5.4066160388988e-28	"0"	"PRDX1"
"RASGRP1"	1.4154452312614e-32	0.555932558342712	0.339	0.21	5.54076035777276e-28	"0"	"RASGRP1"
"RFX5"	1.82346830175232e-32	0.700388383844293	0.193	0.093	7.13796666720946e-28	"0"	"RFX5"
"ELOVL5"	1.88983469287533e-32	0.397675318227769	0.494	0.349	7.39775790526047e-28	"0"	"ELOVL5"
"TWF2"	1.90762230019757e-32	0.458923485645138	0.445	0.309	7.46738749412338e-28	"0"	"TWF2"
"NDUFA13"	1.9078054932267e-32	0.326410573651718	0.679	0.538	7.46810460323591e-28	"0"	"NDUFA13"
"DNPH1"	3.94627777788715e-32	0.484245359190164	0.334	0.202	1.54477043615393e-27	"0"	"DNPH1"
"SLC7A6"	4.54197425079447e-32	0.702879824801565	0.169	0.076	1.7779558204735e-27	"0"	"SLC7A6"
"PDE4DIP"	5.17787607769013e-32	0.671689327360077	0.198	0.097	2.0268795906118e-27	"0"	"PDE4DIP"
"IL16"	5.20113230726742e-32	0.446245610269371	0.461	0.324	2.03598324167983e-27	"0"	"IL16"
"ATF3"	1.00796528374774e-31	0.455295021904089	0.38	0.241	3.94568010323054e-27	"0"	"ATF3"
"HNRNPF"	1.24917272566871e-31	0.31380522062957	0.683	0.538	4.88988663463015e-27	"0"	"HNRNPF"
"ANAPC16"	1.87223085371442e-31	0.293170618825301	0.785	0.687	7.32884767686511e-27	"0"	"ANAPC16"
"ETNK1"	2.08259488411321e-31	0.534847942153849	0.352	0.224	8.15231767386118e-27	"0"	"ETNK1"
"MICAL2"	2.39462784817802e-31	0.787371166989762	0.115	0.042	9.37377071169284e-27	"0"	"MICAL2"
"CASP3"	3.63547761157238e-31	0.602205848510734	0.261	0.146	1.42310771105001e-26	"0"	"CASP3"
"TTC24"	4.1122385599608e-31	0.709962553482012	0.103	0.035	1.60973578429666e-26	"0"	"TTC24"
"IL2RB"	4.1667127065042e-31	0.464639686819006	0.42	0.283	1.63105968896107e-26	"0"	"IL2RB"
"LBH"	5.62564575381314e-31	0.366802492333784	0.608	0.475	2.20215903033015e-26	"0"	"LBH"
"SASH3"	6.93909480544163e-31	0.431245661089194	0.474	0.338	2.71630866159012e-26	"0"	"SASH3"
"MT2A"	7.29622146293358e-31	0.252889437610587	0.769	0.636	2.85610589166535e-26	"0"	"MT2A"
"HBS1L"	8.62865110500159e-31	0.622921169443294	0.262	0.151	3.37768547505287e-26	"0"	"HBS1L"
"ARHGAP9"	8.62969708158565e-31	0.406448618659085	0.517	0.376	3.3780949225867e-26	"0"	"ARHGAP9"
"CECR1"	1.01359405385359e-30	0.598052843439119	0.236	0.127	3.96771392380988e-26	"0"	"CECR1"
"MAP3K8"	1.46459733203825e-30	0.537420323555123	0.458	0.329	5.73316625626373e-26	"0"	"MAP3K8"
"ARID5A"	2.51627106494444e-30	0.469079606318784	0.395	0.26	9.84994308372503e-26	"0"	"ARID5A"
"RAB11B"	3.30542812563847e-30	0.43322508590957	0.432	0.3	1.29390983978118e-25	"0"	"RAB11B"
"GABARAP"	3.46111644001588e-30	0.26310149313444	0.807	0.709	1.35485403044422e-25	"0"	"GABARAP"
"IFI6"	3.53951110237657e-30	0.510893616830181	0.357	0.228	1.38554162102531e-25	"0"	"IFI6"
"ZEB1"	5.35917910365684e-30	0.644304806860655	0.2	0.102	2.09785066012647e-25	"0"	"ZEB1"
"GPR137B"	5.42751546251181e-30	0.651075631185722	0.178	0.084	2.12460092780025e-25	"0"	"GPR137B"
"TFPT"	5.5295783815208e-30	0.65631212712408	0.197	0.1	2.16455345744632e-25	"0"	"TFPT"
"LAT"	5.78530391428231e-30	0.368824102148027	0.636	0.51	2.26465721724581e-25	"0"	"LAT"
"STAMBP"	6.23729563484258e-30	0.627314038771743	0.23	0.126	2.44158937625913e-25	"0"	"STAMBP"
"POLR2G"	1.04075826534361e-29	0.412771346620126	0.486	0.355	4.07404822968758e-25	"0"	"POLR2G"
"UBASH3A"	1.07604477140217e-29	0.616711992604889	0.224	0.12	4.21217725765378e-25	"0"	"UBASH3A"
"CTDP1"	1.19272710509854e-29	0.663076154390042	0.139	0.058	4.66893025290822e-25	"0"	"CTDP1"
"TSPO"	1.38781233839797e-29	0.31124012457837	0.661	0.537	5.43259139865884e-25	"0"	"TSPO"
"CH507-9B2.3"	1.64057424084771e-29	0.648392529072897	0.186	0.092	6.42202786579836e-25	"0"	"CH507-9B2.3"
"SURF4"	1.65141111066974e-29	0.433303599129299	0.437	0.304	6.46444879271668e-25	"0"	"SURF4"
"ROMO1"	1.7776638198637e-29	0.358385733725268	0.599	0.455	6.95866502285645e-25	"0"	"ROMO1"
"DARS"	1.87778218997387e-29	0.49251715527978	0.371	0.246	7.35057838265272e-25	"0"	"DARS"
"RER1"	1.92789191868333e-29	0.417913751298945	0.425	0.291	7.5467329156859e-25	"0"	"RER1"
"RARRES3"	2.21436721829293e-29	0.277191767233229	0.84	0.757	8.66814047600769e-25	"0"	"RARRES3"
"CXCR6"	2.42387153081394e-29	0.838967820911711	0.144	0.062	9.48824510737116e-25	"0"	"CXCR6"
"C4orf3"	2.57301215363805e-29	0.293846556980508	0.698	0.572	1.00720560754161e-24	"0"	"C4orf3"
"ANKRD10"	3.14355068167192e-29	0.528583614804843	0.343	0.221	1.23054291434047e-24	"0"	"ANKRD10"
"POLD4"	4.2208243986881e-29	0.398515489047287	0.487	0.353	1.65224171086646e-24	"0"	"POLD4"
"DZIP3"	4.61447603917505e-29	0.665139027989602	0.162	0.075	1.80633664553507e-24	"0"	"DZIP3"
"UBE2V1"	4.84310510317264e-29	0.374917609032509	0.533	0.395	1.89583349263693e-24	"0"	"UBE2V1"
"DAD1"	4.89756227827681e-29	0.30915222308861	0.669	0.538	1.91715075383146e-24	"0"	"DAD1"
"FCRL3"	6.88906369962162e-29	0.65097420479813	0.119	0.046	2.69672398521688e-24	"0"	"FCRL3"
"MT1X"	7.00201222686353e-29	0.269255195900813	0.526	0.373	2.74093768620573e-24	"0"	"MT1X"
"NFKB2"	7.47190955323933e-29	0.588483167082195	0.232	0.128	2.92487899461553e-24	"0"	"NFKB2"
"LINC01420"	7.60253228203784e-29	0.424468882286538	0.411	0.274	2.97601126180371e-24	"0"	"LINC01420"
"CAP1"	8.04486124759972e-29	0.26279266945148	0.759	0.639	3.14916093537291e-24	"0"	"CAP1"
"IFI16"	8.68262689753577e-29	0.379555125748488	0.522	0.387	3.39881429904038e-24	"0"	"IFI16"
"NPIPB5"	9.01762536479503e-29	0.649543760579674	0.181	0.089	3.52994944904901e-24	"0"	"NPIPB5"
"CD38"	1.72628285150155e-28	0.716143029634748	0.126	0.052	6.75753422220283e-24	"0"	"CD38"
"MESDC2"	1.73938899888537e-28	0.537215571041196	0.285	0.172	6.8088382361368e-24	"0"	"MESDC2"
"TMEM258"	2.09665399965575e-28	0.266016735041674	0.779	0.662	8.20735208165244e-24	"0"	"TMEM258"
"TRMT112"	2.28670265022128e-28	0.294341284740152	0.717	0.586	8.95129752429120e-24	"0"	"TRMT112"
"TMX1"	2.52865998584769e-28	0.480358742023977	0.38	0.255	9.89843951460079e-24	"0"	"TMX1"
"TRAF3"	3.02177972124192e-28	0.683305469875544	0.14	0.061	1.18287567188015e-23	"0"	"TRAF3"
"TYMP"	3.48993924614442e-28	0.585782263874706	0.243	0.138	1.36613671790323e-23	"0"	"TYMP"
"TSPAN14"	5.49199637469931e-28	0.507027897837291	0.378	0.256	2.14984198087605e-23	"0"	"TSPAN14"
"BANP"	6.68833895581999e-28	0.589749171445107	0.199	0.102	2.61815028425574e-23	"0"	"BANP"
"ZADH2"	7.15633859931311e-28	0.703062940598916	0.147	0.066	2.80134874470112e-23	"0"	"ZADH2"
"SPATS2L"	8.43795392464902e-28	0.72363624887431	0.15	0.07	3.30303706380386e-23	"0"	"SPATS2L"
"ADAT1"	1.17888130916477e-27	0.642008879202288	0.148	0.067	4.61473088472548e-23	"0"	"ADAT1"
"KDELR2"	1.34388832309494e-27	0.462198792245532	0.384	0.261	5.26065084075513e-23	"0"	"KDELR2"
"PSMD8"	1.36210628476362e-27	0.356693410417267	0.548	0.41	5.33196505170718e-23	"0"	"PSMD8"
"TSPAN5"	1.45836335949812e-27	0.64561813299982	0.202	0.107	5.70876337075538e-23	"0"	"TSPAN5"
"IKZF3"	1.55140419871944e-27	0.439646806290708	0.415	0.285	6.07297173588723e-23	"0"	"IKZF3"
"PCNXL2"	1.64741786177436e-27	0.696023459205634	0.132	0.056	6.44881721991573e-23	"0"	"PCNXL2"
"SNRPD3"	1.66872239757569e-27	0.334474951235531	0.557	0.418	6.53221382531003e-23	"0"	"SNRPD3"
"SQSTM1"	2.08503952434581e-27	0.335760709998558	0.632	0.514	8.16188721805168e-23	"0"	"SQSTM1"
"ARID4B"	2.22434553495395e-27	0.347466043616243	0.578	0.456	8.70720059657723e-23	"0"	"ARID4B"
"PHPT1"	2.32809248835481e-27	0.428130135660243	0.442	0.313	9.1133180456649e-23	"0"	"PHPT1"
"SEC11C"	2.59502082007385e-27	0.40907952294173	0.458	0.325	1.01582090001791e-22	"0"	"SEC11C"
"ETS1"	3.74543098806765e-27	0.382174137455263	0.591	0.472	1.46614896027908e-22	"0"	"ETS1"
"HLA-DOA"	3.81728178836005e-27	0.696208049663788	0.11	0.043	1.49427495605354e-22	"0"	"HLA-DOA"
"PSMB3"	4.30815620772285e-27	0.344971474311685	0.582	0.449	1.68642774751311e-22	"0"	"PSMB3"
"LCK"	4.35695561517731e-27	0.251448669069111	0.794	0.692	1.70553027556116e-22	"0"	"LCK"
"REEP5"	5.00435210980146e-27	0.355852316523821	0.537	0.404	1.95895363338178e-22	"0"	"REEP5"
"WDR83OS"	5.81658121969715e-27	0.30028013927286	0.671	0.545	2.27690071845045e-22	"0"	"WDR83OS"
"ENC1"	1.20520584633351e-26	0.611200081699443	0.199	0.104	4.71777828547251e-22	"0"	"ENC1"
"ST8SIA4"	1.43330068820371e-26	0.490355064440895	0.314	0.198	5.61065554397343e-22	"0"	"ST8SIA4"
"CD84"	1.66243880443733e-26	0.539710789909387	0.271	0.162	6.50761669996991e-22	"0"	"CD84"
"GGA2"	2.30773919669098e-26	0.561040861032512	0.234	0.133	9.03364508544684e-22	"0"	"GGA2"
"WNK1"	2.63766895815675e-26	0.429350869169157	0.397	0.273	1.03251551367046e-21	"0"	"WNK1"
"TXNDC11"	2.72370216797723e-26	0.620760417629552	0.22	0.124	1.06619321365469e-21	"0"	"TXNDC11"
"BCAS4"	2.7648775459479e-26	0.572096560651104	0.22	0.124	1.08231131536131e-21	"0"	"BCAS4"
"DUSP10"	3.03338162543495e-26	0.566138151169168	0.279	0.17	1.18741723727651e-21	"0"	"DUSP10"
"GBP4"	3.26389713317894e-26	0.600804856295069	0.225	0.126	1.2776525327829e-21	"0"	"GBP4"
"ARHGAP10"	3.35640338097238e-26	0.621837218906576	0.154	0.072	1.31386410348164e-21	"0"	"ARHGAP10"
"LRMP"	3.51611713365882e-26	0.582276829933049	0.233	0.133	1.37638405197074e-21	"0"	"LRMP"
"EIF4E"	7.29652421172722e-26	0.438107475850805	0.369	0.249	2.85622440268062e-21	"0"	"EIF4E"
"PRKCH"	8.12080704918888e-26	0.339966671756515	0.585	0.464	3.17888991940499e-21	"0"	"PRKCH"
"TRAPPC1"	8.22141333642559e-26	0.315612376310236	0.631	0.506	3.2182722505438e-21	"0"	"TRAPPC1"
"APOBEC3F"	8.82478712763947e-26	0.657318498003741	0.14	0.064	3.45446292111447e-21	"0"	"APOBEC3F"
"ICOS"	1.52459240714837e-25	0.61489964931302	0.251	0.15	5.96801697778231e-21	"0"	"ICOS"
"CYLD"	1.69771468764715e-25	0.460454362785044	0.376	0.258	6.64570414479475e-21	"0"	"CYLD"
"SYT11"	1.74406478884992e-25	0.604453113213449	0.204	0.111	6.82714161595302e-21	"0"	"SYT11"
"ODF3B"	1.88717218522997e-25	0.611805540760163	0.131	0.058	7.38733551908273e-21	"0"	"ODF3B"
"TSTD1"	1.91159342715435e-25	0.37102730338469	0.544	0.417	7.48293247059571e-21	"0"	"TSTD1"
"RP4-728D4.2"	3.11258731737237e-25	0.538735168839627	0.175	0.087	1.21842230538541e-20	"0"	"RP4-728D4.2"
"TMCO1"	3.53218052227406e-25	0.364722692494505	0.457	0.33	1.38267206544418e-20	"0"	"TMCO1"
"MYL6B"	4.71762723130324e-25	0.685829613493079	0.15	0.074	1.84671517969365e-20	"0"	"MYL6B"
"WBP1"	4.89064310872644e-25	0.538353409505341	0.254	0.152	1.91444224491097e-20	"0"	"WBP1"
"PTPRN2"	5.51821886520484e-25	0.62404914878036	0.138	0.063	2.16010677478443e-20	"0"	"PTPRN2"
"TRAF2"	5.71924833987059e-25	0.664707728902267	0.144	0.068	2.23879976264234e-20	"0"	"TRAF2"
"PPP1R16B"	5.87260784650043e-25	0.544834315796826	0.209	0.114	2.29883234151259e-20	"0"	"PPP1R16B"
"PDIA6"	6.37427334768734e-25	0.335284191248617	0.503	0.371	2.49520930195221e-20	"0"	"PDIA6"
"DUSP5"	7.00443569174522e-25	0.618972744663327	0.183	0.096	2.74188635153367e-20	"0"	"DUSP5"
"RP5-1028K7.2"	7.05063960046383e-25	0.739488195830837	0.114	0.047	2.75997287160157e-20	"0"	"RP5-1028K7.2"
"SMC4"	8.67794941817816e-25	0.401559698689398	0.272	0.16	3.39698329974584e-20	"0"	"SMC4"
"RELB"	9.07822844200146e-25	0.535839079689971	0.252	0.15	3.55367252362147e-20	"0"	"RELB"
"ATP6V0E2"	1.46863465150843e-24	0.43910987904634	0.357	0.242	5.74897034332975e-20	"0"	"ATP6V0E2"
"TMEM216"	1.57083296851218e-24	0.611916294518507	0.16	0.08	6.14902565524092e-20	"0"	"TMEM216"
"SAT1"	1.64863745097971e-24	0.376550186581151	0.799	0.722	6.45359130186008e-20	"0"	"SAT1"
"SFT2D1"	1.72565227899288e-24	0.45051122842299	0.365	0.25	6.75506584611761e-20	"0"	"SFT2D1"
"LITAF"	1.84382178549528e-24	0.29449147431733	0.819	0.772	7.21764037932127e-20	"0"	"LITAF"
"MIR4435-2HG"	1.8736037052756e-24	0.415060211988137	0.381	0.257	7.33422170430132e-20	"0"	"MIR4435-2HG"
"MT1F"	2.40378638664423e-24	0.360693205455798	0.381	0.257	9.40962181051882e-20	"0"	"MT1F"
"DRAP1"	2.53290806915652e-24	0.291492414204641	0.654	0.533	9.91506863671319e-20	"0"	"DRAP1"
"GBP5"	3.3901964402596e-24	0.44377382471739	0.408	0.288	1.32709239653962e-19	"0"	"GBP5"
"PTPRJ"	3.40576034151046e-24	0.570915923968013	0.175	0.09	1.33318488568427e-19	"0"	"PTPRJ"
"ACSF3"	3.46294018376626e-24	0.621684834889151	0.156	0.078	1.3555679349353e-19	"0"	"ACSF3"
"M6PR"	4.86040897438214e-24	0.413771389800895	0.444	0.326	1.90260709302189e-19	"0"	"M6PR"
"TCTN3"	5.14143486593072e-24	0.599427282307125	0.226	0.131	2.01261467826858e-19	"0"	"TCTN3"
"RAB7A"	6.10107084555804e-24	0.329718016070673	0.535	0.421	2.3882641824937e-19	"0"	"RAB7A"
"CNPY3"	6.68446747172111e-24	0.365183953294565	0.474	0.351	2.61663479180523e-19	"0"	"CNPY3"
"SPCS1"	7.03262327825677e-24	0.259023239387704	0.746	0.639	2.75292038227361e-19	"0"	"SPCS1"
"APOBEC3D"	7.0979850580522e-24	0.619981570586407	0.128	0.058	2.77850625097453e-19	"0"	"APOBEC3D"
"ATP5D"	8.14641160834771e-24	0.308727033135144	0.569	0.439	3.18891282408771e-19	"0"	"ATP5D"
"ORMDL2"	8.97826972021894e-24	0.511837839969355	0.257	0.158	3.51454368197971e-19	"0"	"ORMDL2"
"ZFP36L1"	9.88824567259709e-24	0.335096723452947	0.663	0.554	3.87075376853813e-19	"0"	"ZFP36L1"
"SLC1A4"	1.03847354642796e-23	0.689259513454985	0.118	0.052	4.06510469749226e-19	"0"	"SLC1A4"
"WBP2"	1.28809427396626e-23	0.404942108364898	0.398	0.283	5.04224503544093e-19	"0"	"WBP2"
"C14orf166"	1.36109067533979e-23	0.28949306397971	0.57	0.434	5.32798944861763e-19	"0"	"C14orf166"
"GADD45G"	1.83008222124281e-23	0.774448205456201	0.115	0.05	7.16385685505499e-19	"0"	"GADD45G"
"ATP6V0C"	1.95446073434937e-23	0.280137848980862	0.654	0.539	7.6507365446106e-19	"0"	"ATP6V0C"
"SLC25A46"	2.40336778165403e-23	0.58566295346581	0.211	0.122	9.40798318128471e-19	"0"	"SLC25A46"
"PLSCR1"	2.46375172212882e-23	0.541875546072902	0.194	0.106	9.64435611627328e-19	"0"	"PLSCR1"
"YARS"	2.58229177134074e-23	0.461921460062622	0.298	0.189	1.01083811389133e-18	"0"	"YARS"
"PEBP1"	2.76198740494109e-23	0.25368110844174	0.675	0.568	1.08117996966419e-18	"0"	"PEBP1"
"PYCARD"	3.07378878147757e-23	0.463384596689481	0.377	0.269	1.2032346185094e-18	"0"	"PYCARD"
"COPE"	3.30961972788832e-23	0.29242557765706	0.64	0.519	1.29555064248188e-18	"0"	"COPE"
"ATXN1"	3.57309276590808e-23	0.468937196118884	0.284	0.176	1.39868716321472e-18	"0"	"ATXN1"
"SRFBP1"	6.34182966521649e-23	0.566627920338191	0.173	0.091	2.482509222449e-18	"0"	"SRFBP1"
"DTX3"	7.46147542895932e-23	0.580121021593957	0.15	0.074	2.92079455666613e-18	"0"	"DTX3"
"CDKN1B"	7.56111472532904e-23	0.409817192004841	0.5	0.394	2.95979835923005e-18	"0"	"CDKN1B"
"GCDH"	9.79966314666027e-23	0.609285984857414	0.169	0.09	3.83607813876016e-18	"0"	"GCDH"
"RASA1"	1.07672352967037e-22	0.556563059090504	0.143	0.069	4.21483425689466e-18	"0"	"RASA1"
"STAMBPL1"	1.23250552834945e-22	0.541524730085381	0.171	0.09	4.82464289072393e-18	"0"	"STAMBPL1"
"PSMF1"	1.37871864225357e-22	0.408938271385134	0.44	0.334	5.39699412510161e-18	"0"	"PSMF1"
