""	"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"PELI1"	2.15444094664909e-52	0.711141351869311	0.392	0.224	9.70963445835813e-48	"2"	"PELI1"
"LAMTOR5"	2.83955556481425e-52	0.553623671821315	0.434	0.249	1.27973090195049e-47	"2"	"LAMTOR5"
"MYL12A"	6.54755293867387e-52	0.259103397158691	0.977	0.934	2.95085115840154e-47	"2"	"MYL12A"
"SLC25A3"	9.84482800684367e-52	0.362138070657535	0.799	0.677	4.4368670861243e-47	"2"	"SLC25A3"
"ATPIF1"	1.24152600530267e-51	0.438186162876431	0.682	0.528	5.59530940069808e-47	"2"	"ATPIF1"
"ICOS"	1.57729594549288e-51	0.714619597450003	0.366	0.202	7.10855736714729e-47	"2"	"ICOS"
"CAPG"	2.74159999681543e-51	0.720490135478159	0.298	0.147	1.23558428656478e-46	"2"	"CAPG"
"COPZ1"	3.26760348266303e-51	0.58452538636545	0.374	0.203	1.47264353756657e-46	"2"	"COPZ1"
"GMFG"	3.74421853717194e-51	0.325999992380893	0.869	0.793	1.68744441033265e-46	"2"	"GMFG"
"ACTA2"	3.9769886185644e-51	0.788027778564372	0.119	0.032	1.7923492306146e-46	"2"	"ACTA2"
"SLAMF1"	5.95228206764018e-51	0.875140997280273	0.237	0.104	2.68257448224408e-46	"2"	"SLAMF1"
"SHMT2"	1.29353014386684e-50	0.70685913206824	0.273	0.128	5.82968165237907e-46	"2"	"SHMT2"
"PSMA6"	1.57831307257097e-50	0.517867137702251	0.516	0.333	7.11314135546286e-46	"2"	"PSMA6"
"PTMS"	1.67170782616905e-50	0.87088705286327	0.103	0.025	7.53405283097868e-46	"2"	"PTMS"
"ARF5"	1.76591062327551e-50	0.443088528814202	0.612	0.43	7.95860599697805e-46	"2"	"ARF5"
"SQRDL"	2.06692386636649e-50	0.620889139240508	0.286	0.136	9.3152124809405e-46	"2"	"SQRDL"
"COX7A2"	3.28396795041182e-50	0.336535612242174	0.835	0.709	1.4800186758916e-45	"2"	"COX7A2"
"MRPL51"	3.75954919995148e-50	0.544596804014654	0.359	0.191	1.69435363343413e-45	"2"	"MRPL51"
"CCDC141"	3.9685583557487e-50	0.814513593722049	0.153	0.051	1.78854987976882e-45	"2"	"CCDC141"
"ATP5C1"	4.42133586860353e-50	0.477997947857177	0.584	0.408	1.99260764926224e-45	"2"	"ATP5C1"
"TMX1"	4.58712191337214e-50	0.624081738081799	0.311	0.155	2.06732410391856e-45	"2"	"TMX1"
"PSMB2"	4.74007064143501e-50	0.566585539991348	0.372	0.204	2.13625503668193e-45	"2"	"PSMB2"
"AKIRIN2"	5.22976575307079e-50	0.630752290484297	0.379	0.212	2.35695082959395e-45	"2"	"AKIRIN2"
"HMGB1"	5.32653676689439e-50	0.315487613007898	0.914	0.837	2.40056359010397e-45	"2"	"HMGB1"
"ST8SIA4"	8.60478481514268e-50	0.645490258722418	0.225	0.094	3.8780044204885e-45	"2"	"ST8SIA4"
"MAP1LC3A"	1.00614961524458e-49	0.759089709103482	0.116	0.031	4.53451508598428e-45	"2"	"MAP1LC3A"
"HSPA1A"	1.550897977658e-49	0.411766012830058	0.339	0.173	6.98958700570906e-45	"2"	"HSPA1A"
"RAB8B"	1.59867379549695e-49	0.575896400242547	0.281	0.132	7.20490306154564e-45	"2"	"RAB8B"
"OGDH"	2.33885776136761e-49	0.60187228646241	0.291	0.139	1.05407641589315e-44	"2"	"OGDH"
