""	"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"GPRIN3"	3.04714669324441e-86	0.562442077578003	0.44	0.189	1.19280557307052e-81	"0"	"GPRIN3"
"MMP19"	3.0900093673036e-86	1.03628182697157	0.109	0.015	1.20958416683099e-81	"0"	"MMP19"
"LINC-PINT"	6.2709702610897e-86	0.55333280421317	0.458	0.2	2.45477130870356e-81	"0"	"LINC-PINT"
"KDM6B"	1.60257915434696e-85	0.54402592916322	0.61	0.312	6.27329609969117e-81	"0"	"KDM6B"
"CISD2"	1.95863451850685e-85	0.522304852598152	0.515	0.241	7.66707482269505e-81	"0"	"CISD2"
"DNAJA4"	2.69522772213651e-85	0.673469234702673	0.279	0.09	1.05504689183034e-80	"0"	"DNAJA4"
"ZFP36L2"	3.14831201231636e-85	0.522179783267791	0.927	0.718	1.23240673722124e-80	"0"	"ZFP36L2"
"STX6"	5.21142146610935e-85	0.522072737954087	0.372	0.141	2.0400109329085e-80	"0"	"STX6"
"MAT2A"	6.66384492089243e-85	0.571532752909039	0.685	0.397	2.60856209428334e-80	"0"	"MAT2A"
"GRN"	4.73900840579263e-84	0.367354340227431	0.969	0.818	1.85508484044752e-79	"0"	"GRN"
"TMEM70"	6.84544317063808e-84	0.688200787728556	0.462	0.212	2.67964872914628e-79	"0"	"TMEM70"
"SNAI1"	1.40056141902045e-83	0.93271369424593	0.245	0.074	5.48249767475556e-79	"0"	"SNAI1"
"STAB1"	3.31300285779696e-83	0.543391604114728	0.534	0.246	1.29687496868462e-78	"0"	"STAB1"
"SEMA6B"	2.62874828147528e-82	0.771259309713755	0.164	0.036	1.0290235147835e-77	"0"	"SEMA6B"
"BTG3"	3.27099509190881e-82	0.662999474975052	0.316	0.116	1.2804310287277e-77	"0"	"BTG3"
"BCL2"	3.58671014043844e-82	0.755077350052311	0.271	0.09	1.40401768447463e-77	"0"	"BCL2"
"FMNL3"	5.46562576348828e-82	0.57683426186251	0.25	0.076	2.13951920511749e-77	"0"	"FMNL3"
"RGCC"	7.33206659936707e-82	0.846255137865478	0.53	0.273	2.87013747032224e-77	"0"	"RGCC"
"CCRL2"	2.46030937374783e-81	0.576709744747018	0.277	0.091	9.63088104353588e-77	"0"	"CCRL2"
"ST14"	2.97137123998379e-81	0.549243991523663	0.38	0.151	1.16314327189165e-76	"0"	"ST14"
"SELK"	3.97451377053472e-81	0.699384974669971	0.68	0.412	1.55582341547582e-76	"0"	"SELK"
"SLC7A5"	4.41694014139711e-81	0.703693869851651	0.285	0.097	1.7290112183499e-76	"0"	"SLC7A5"
"SNHG12"	3.73592545316995e-80	0.657788128166724	0.38	0.157	1.46242801864338e-75	"0"	"SNHG12"
"PTP4A1"	4.87581474152661e-79	0.607600632934046	0.689	0.413	1.90863768057059e-74	"0"	"PTP4A1"
"PFKFB3"	7.14098377162346e-79	0.557070538018162	0.516	0.25	2.795338097402e-74	"0"	"PFKFB3"
"HSPA8"	8.77654878829678e-79	0.49736243707357	0.92	0.732	3.43558002317878e-74	"0"	"HSPA8"
"FCGRT"	2.79770595081267e-78	0.377849920192748	0.945	0.778	1.09516199444562e-73	"0"	"FCGRT"
"EBI3"	6.33827082431112e-78	0.624305522330498	0.216	0.062	2.48111611417659e-73	"0"	"EBI3"
"PVRL2"	6.75474845566616e-78	0.569923395406544	0.345	0.132	2.64414628297052e-73	"0"	"PVRL2"
"LCP2"	1.60107270168895e-77	0.482740031849041	0.784	0.519	6.26739909076141e-73	"0"	"LCP2"
"HTRA1"	4.71719029318601e-77	0.740797714222955	0.137	0.027	1.84654414026766e-72	"0"	"HTRA1"
"RNASE6"	5.05306275152293e-77	0.396225929973076	0.756	0.443	1.97802141408365e-72	"0"	"RNASE6"
"GRASP"	6.8566690771732e-77	0.51481951219987	0.386	0.16	2.68404311025945e-72	"0"	"GRASP"
"PKIB"	7.81618335797134e-77	0.599226111740509	0.273	0.093	3.05964497547788e-72	"0"	"PKIB"
"HIF1A"	1.268718351045e-76	0.538099941983702	0.775	0.523	4.96639798516565e-72	"0"	"HIF1A"
"PEA15"	2.62752858483238e-76	0.507601296012531	0.606	0.322	1.02854606453263e-71	"0"	"PEA15"
"EIF4A3"	3.67962492006469e-76	0.596998008503577	0.619	0.339	1.44038917495932e-71	"0"	"EIF4A3"
"NABP1"	4.84049787126405e-76	0.449459452790709	0.507	0.245	1.89481289170631e-71	"0"	"NABP1"
"MRC2"	9.34974317411956e-76	0.590960691656558	0.151	0.033	3.6599569655091e-71	"0"	"MRC2"
"NLRP3"	1.16606470840273e-75	0.683772126263232	0.562	0.299	4.56456030104248e-71	"0"	"NLRP3"
"LPAR5"	1.87379830162412e-75	0.601651135054692	0.177	0.045	7.33498345170762e-71	"0"	"LPAR5"
"ABCG1"	4.99961339774317e-75	0.596907370646801	0.186	0.048	1.95709866454657e-70	"0"	"ABCG1"
"CH25H"	7.1705722968052e-75	1.12070772933585	0.169	0.042	2.80692052558439e-70	"0"	"CH25H"
"SLC19A2"	8.85719193956949e-75	0.47731360508465	0.22	0.065	3.46714778474448e-70	"0"	"SLC19A2"
"NRP1"	8.89576809796504e-75	0.612607056532813	0.168	0.041	3.48224842194841e-70	"0"	"NRP1"
"TUBA1C"	2.12397519308787e-74	0.524441921094327	0.572	0.301	8.31430089334246e-70	"0"	"TUBA1C"
"DNAJA1"	7.14185590695024e-74	0.472610285956231	0.841	0.574	2.79567949477567e-69	"0"	"DNAJA1"
"FMNL2"	2.31142021044836e-73	0.549464783856318	0.269	0.093	9.04805441380012e-69	"0"	"FMNL2"
"CASS4"	2.33057892957936e-73	0.610017746661067	0.233	0.074	9.12305121983841e-69	"0"	"CASS4"
"TMEM52B"	2.3956524485665e-73	0.589838275107976	0.138	0.029	9.37778150991355e-69	"0"	"TMEM52B"
"THBD"	2.9925726281805e-73	0.876077865564184	0.339	0.14	1.17144255530126e-68	"0"	"THBD"
"NAF1"	3.01036126591082e-73	0.8353363099872	0.256	0.088	1.17840591754079e-68	"0"	"NAF1"
"ANKRD22"	4.03864634697092e-73	0.659368254408562	0.182	0.048	1.58092811252177e-68	"0"	"ANKRD22"
"MRC1"	4.45693534423644e-73	0.876214055864193	0.175	0.045	1.74466734050135e-68	"0"	"MRC1"
"IER5"	5.50491721586051e-73	0.634301571757877	0.691	0.438	2.1548998441486e-68	"0"	"IER5"
"GLA"	5.70854327761735e-73	0.901066620549485	0.443	0.219	2.23460926602331e-68	"0"	"GLA"
"SLC16A3"	7.71549855666665e-73	0.452949643389846	0.645	0.358	3.02023191000716e-68	"0"	"SLC16A3"
"DDIT3"	1.53191354394719e-72	0.626392827006072	0.568	0.306	5.99667556778129e-68	"0"	"DDIT3"
"ABHD12"	3.1815485690699e-72	0.566548128750704	0.412	0.185	1.24541718736241e-67	"0"	"ABHD12"
"CLDN1"	4.33370556867342e-72	0.893501733989926	0.127	0.025	1.69642904485721e-67	"0"	"CLDN1"
"XBP1"	6.17218626510861e-72	0.369050633989201	0.708	0.41	2.41610231347676e-67	"0"	"XBP1"
"RIPK2"	8.25530395369064e-72	0.578177897161503	0.588	0.33	3.2315387326722e-67	"0"	"RIPK2"
"ARHGAP22"	8.4707507432821e-72	0.566819177626762	0.19	0.052	3.31587537845778e-67	"0"	"ARHGAP22"
"AC109826.1"	1.01342313620265e-71	0.508230880528785	0.111	0.019	3.96704486666527e-67	"0"	"AC109826.1"
"ETV3"	1.08676495954914e-71	0.563310699693143	0.352	0.144	4.25414143415511e-67	"0"	"ETV3"
"TFEC"	1.37950086296389e-71	0.408211247838726	0.433	0.19	5.40005612807214e-67	"0"	"TFEC"
"HSPA6"	1.39798324005918e-71	1.10230477319065	0.396	0.183	5.47240539321166e-67	"0"	"HSPA6"
"FCHO2"	2.33630813109306e-71	0.571330946361717	0.295	0.108	9.14547817916378e-67	"0"	"FCHO2"
"TRIB1"	3.90770456618139e-71	0.561990184438186	0.549	0.296	1.5296709524317e-66	"0"	"TRIB1"
"NCK1-AS1"	4.62544790623495e-71	0.56728715081619	0.174	0.045	1.81063158289567e-66	"0"	"NCK1-AS1"
"DNAJB6"	4.88836944683949e-71	0.637956263891873	0.719	0.479	1.91355221996532e-66	"0"	"DNAJB6"
"LILRB4"	5.88443617349181e-71	0.530939986670934	0.559	0.293	2.30346254011337e-66	"0"	"LILRB4"
"TRPM2"	1.40139182603489e-70	0.459412462792153	0.269	0.092	5.48574830301356e-66	"0"	"TRPM2"
"CHORDC1"	1.56637013252209e-70	0.486021017209765	0.419	0.19	6.13155588375774e-66	"0"	"CHORDC1"
"REL"	1.57067040579926e-70	0.439030900287656	0.837	0.603	6.14838930350119e-66	"0"	"REL"
"BCAS2"	3.26206544834516e-70	0.670305082986338	0.514	0.267	1.27693551975471e-65	"0"	"BCAS2"
"SATB1"	3.76975270489166e-70	0.559079112890011	0.347	0.143	1.47566969632984e-65	"0"	"SATB1"
"KLF2"	6.96091184371205e-70	0.418483842542757	0.819	0.563	2.72484894122108e-65	"0"	"KLF2"
"P2RY12"	9.27450916181047e-70	0.555579902441051	0.149	0.034	3.63050661139071e-65	"0"	"P2RY12"
"CTSH"	1.12144231861521e-69	0.354505974364386	0.913	0.697	4.38988595621923e-65	"0"	"CTSH"
"APOC2"	2.15377084409515e-69	0.756439978608325	0.125	0.025	8.43093596921047e-65	"0"	"APOC2"
"TMEM14C"	7.67770490944855e-69	0.401907975826866	0.726	0.448	3.00543758680363e-64	"0"	"TMEM14C"
"WBP5"	1.0943771092419e-68	0.811136890267015	0.138	0.031	4.28393919412744e-64	"0"	"WBP5"
"PDE4DIP"	1.21589816724139e-68	0.583535587337651	0.341	0.141	4.75963337566641e-64	"0"	"PDE4DIP"
"SAMSN1"	1.32479595672776e-68	0.310919096931976	0.596	0.32	5.18591377261082e-64	"0"	"SAMSN1"
"HAMP"	2.66908931458515e-68	0.749696425999873	0.117	0.022	1.04481501219436e-63	"0"	"HAMP"
"ALCAM"	6.58465068237991e-68	0.674089788609026	0.332	0.139	2.57756150961761e-63	"0"	"ALCAM"
"RASSF4"	7.22605600497819e-68	0.410253073314019	0.673	0.388	2.82863962314871e-63	"0"	"RASSF4"
"DNAAF1"	1.0571494330632e-67	0.935345437074369	0.15	0.036	4.13821145572589e-63	"0"	"DNAAF1"
"IL13RA1"	1.11940378425051e-67	0.423360388694628	0.574	0.3	4.38190611344861e-63	"0"	"IL13RA1"
"C1orf162"	2.63837110285954e-67	0.364451579847127	0.948	0.758	1.03279036821437e-62	"0"	"C1orf162"
"BMP2K"	2.79727468800768e-67	0.47861984335783	0.355	0.147	1.09499317662061e-62	"0"	"BMP2K"
"PTGS1"	2.93039484816226e-67	0.373316960702991	0.321	0.126	1.14710306331311e-62	"0"	"PTGS1"
"DDX3Y"	3.6731684265787e-67	0.452946470445443	0.472	0.233	1.43786178058423e-62	"0"	"DDX3Y"
"CD300A"	4.54142729279684e-67	0.381342435989052	0.703	0.399	1.77774171376532e-62	"0"	"CD300A"
"CLK1"	6.54074902455132e-67	0.524440473069728	0.715	0.445	2.56037620566061e-62	"0"	"CLK1"
"CD14"	1.0173341275841e-66	0.475955016539164	0.857	0.567	3.98235444242795e-62	"0"	"CD14"
"RP11-796E2.4"	1.09119325605517e-66	0.564780409043883	0.342	0.144	4.27147600082798e-62	"0"	"RP11-796E2.4"
"GPX1"	1.21331500071526e-66	0.434269056891659	0.988	0.88	4.74952157029987e-62	"0"	"GPX1"
"HMOX1"	2.0809061508061e-66	0.755388420453562	0.754	0.51	8.14570712733046e-62	"0"	"HMOX1"
"CLEC10A"	4.71103717673891e-66	0.386811129104022	0.386	0.169	1.84413550283445e-61	"0"	"CLEC10A"
"MACC1"	1.47874656652231e-65	0.560440563569683	0.143	0.034	5.78855343465157e-61	"0"	"MACC1"
"SNCA"	1.64876897916175e-65	0.456876146276641	0.302	0.117	6.45410616892868e-61	"0"	"SNCA"
"ALOX15B"	1.66866668684442e-65	0.802297353933086	0.161	0.042	6.53199574565248e-61	"0"	"ALOX15B"
"SWAP70"	2.24989571596085e-65	0.472537421260795	0.463	0.225	8.80721678012874e-61	"0"	"SWAP70"
"BEX4"	3.22477920736306e-65	0.465472832509531	0.437	0.209	1.26233982072227e-60	"0"	"BEX4"
"RHOBTB3"	4.79777018529241e-65	0.546554980513255	0.146	0.035	1.87808713903271e-60	"0"	"RHOBTB3"
"SERPINH1"	7.19495572546434e-65	0.814019652538059	0.154	0.04	2.81646541873301e-60	"0"	"SERPINH1"
"MGAT1"	9.54074328724311e-65	0.417240831198489	0.848	0.62	3.73472395979132e-60	"0"	"MGAT1"
"ACP5"	1.12976300751938e-64	0.589297114099864	0.408	0.195	4.42245729293461e-60	"0"	"ACP5"
"TIPARP"	1.24615970843947e-64	0.529439510086693	0.422	0.201	4.87809217868632e-60	"0"	"TIPARP"
"PDGFB"	1.67305519742239e-64	0.591205156224296	0.118	0.024	6.54917457030996e-60	"0"	"PDGFB"
"IRAK2"	2.06122747489063e-64	0.569201850194054	0.169	0.046	8.06867495045938e-60	"0"	"IRAK2"
"CD68"	3.38171460599114e-64	0.322700942616092	0.964	0.791	1.32377218251523e-59	"0"	"CD68"
"AC058791.1"	4.0581369446374e-64	0.428641844609788	0.193	0.058	1.58855770697831e-59	"0"	"AC058791.1"
"MAF"	6.25005611152375e-64	0.494762977710084	0.212	0.068	2.44658446485597e-59	"0"	"MAF"
"BHLHE40"	7.00577773279412e-64	0.482359657461302	0.668	0.401	2.74241169350226e-59	"0"	"BHLHE40"
"CEBPD"	8.82620141430808e-64	0.355147356589522	0.882	0.607	3.4550165436309e-59	"0"	"CEBPD"
"PLK2"	2.3425821621504e-63	0.619266897412664	0.248	0.089	9.17003787373773e-59	"0"	"PLK2"
"ARMCX1"	2.95815246529944e-63	0.53796672744644	0.152	0.039	1.15796878254147e-58	"0"	"ARMCX1"
"FGD4"	5.32078570982815e-63	0.447171696552257	0.47	0.23	2.08282156611223e-58	"0"	"FGD4"
"SLC40A1"	5.5516518235381e-63	0.545961459248828	0.281	0.108	2.17319410632399e-58	"0"	"SLC40A1"
"CTSC"	7.78263735473863e-63	0.373817694009149	0.823	0.584	3.04651339251244e-58	"0"	"CTSC"
"TNFRSF21"	8.72974976796166e-63	0.443929612933296	0.214	0.07	3.41726054666859e-58	"0"	"TNFRSF21"
"FCGR1B"	1.21838512283089e-62	0.461934339017744	0.37	0.159	4.7693685633215e-58	"0"	"FCGR1B"
"SERTAD1"	1.25790943036181e-62	0.4488210900519	0.539	0.287	4.9240864651513e-58	"0"	"SERTAD1"
"ST3GAL6"	1.54046008628659e-62	0.484982957827043	0.307	0.123	6.03013100776887e-58	"0"	"ST3GAL6"
"EPB41L3"	1.65395083002816e-62	0.454777596186751	0.413	0.192	6.47439052414523e-58	"0"	"EPB41L3"
"BCAT1"	3.96337225702275e-62	0.57261224266286	0.277	0.106	1.55146207001156e-57	"0"	"BCAT1"
"FNDC3A"	4.55505996763335e-62	0.414536099128023	0.359	0.156	1.78307822433008e-57	"0"	"FNDC3A"
"PADI2"	7.84593582048948e-62	0.655768371158584	0.246	0.089	3.07129157693061e-57	"0"	"PADI2"
"MANBA"	1.18330417053219e-61	0.375182267963844	0.659	0.386	4.63204417554824e-57	"0"	"MANBA"
"IRS2"	1.63926844070633e-61	0.39710943682298	0.483	0.237	6.41691631114495e-57	"0"	"IRS2"
"MARCH3"	1.79863373891037e-61	0.560446948781756	0.215	0.072	7.04075177096466e-57	"0"	"MARCH3"
"RB1"	2.20315611449032e-61	0.457403300506176	0.601	0.348	8.62425461017237e-57	"0"	"RB1"
"PLEK2"	2.4323478081547e-61	0.585551237129093	0.133	0.032	9.52142549502156e-57	"0"	"PLEK2"
"TMIGD3"	4.00518036706823e-61	0.477177831912012	0.13	0.03	1.56782785468886e-56	"0"	"TMIGD3"
"STOM"	5.29748711560898e-61	0.365803188181233	0.409	0.192	2.07370133140514e-56	"0"	"STOM"
"TMCC3"	6.89071473375974e-61	0.416502136606724	0.217	0.071	2.69737028253025e-56	"0"	"TMCC3"
"CDCP1"	8.44946150596767e-61	0.513706265177037	0.135	0.032	3.30754170651105e-56	"0"	"CDCP1"
"CTD-3252C9.4"	8.95484895135364e-61	0.425856014192954	0.521	0.275	3.50537562200738e-56	"0"	"CTD-3252C9.4"
"IGF1"	1.37577295171844e-60	0.600896492352121	0.125	0.028	5.38546321950183e-56	"0"	"IGF1"
"DOCK10"	2.6937005299675e-60	0.425154408657297	0.452	0.225	1.05444907245578e-55	"0"	"DOCK10"
"ANKH"	4.20112286763276e-60	0.521891836419053	0.214	0.073	1.64452954653484e-55	"0"	"ANKH"
"ADAM9"	6.10354581451688e-60	0.438770470512457	0.366	0.161	2.38923300909263e-55	"0"	"ADAM9"
"SLC37A2"	8.09585714925007e-60	0.555701353664703	0.316	0.132	3.16912328107394e-55	"0"	"SLC37A2"
"ZMYM6NB"	9.21626691045236e-60	0.480089189123038	0.37	0.168	3.60770768209658e-55	"0"	"ZMYM6NB"
"GZF1"	1.09302831701926e-59	0.59157972390654	0.286	0.115	4.27865934697188e-55	"0"	"GZF1"
"CADM1"	1.47995340354457e-59	0.598568052369748	0.181	0.055	5.79327759817523e-55	"0"	"CADM1"
"MARCKS"	2.87359616567584e-59	0.365114032463521	0.691	0.416	1.12486921905381e-54	"0"	"MARCKS"
"BLNK"	3.48173808825741e-59	0.404424652960507	0.239	0.087	1.36292637464836e-54	"0"	"BLNK"
"ATP1B3"	8.55692894963034e-59	0.450948063387705	0.721	0.476	3.3496098373328e-54	"0"	"ATP1B3"
"DAGLB"	2.01905343100919e-58	0.361237242407297	0.343	0.148	7.90358465568548e-54	"0"	"DAGLB"
"CD72"	2.75656688896067e-58	0.530542030529165	0.217	0.075	1.07905810868365e-53	"0"	"CD72"
"SH3PXD2B"	4.57746251194873e-58	0.513595864320627	0.117	0.026	1.79184770030233e-53	"0"	"SH3PXD2B"
"SNAPC1"	5.06386289635312e-58	0.644828508572107	0.185	0.059	1.98224913077743e-53	"0"	"SNAPC1"
"ARHGAP24"	1.27488239563278e-57	0.315817219109899	0.369	0.162	4.99052713770451e-53	"0"	"ARHGAP24"
"ARL6IP1"	3.51089034893391e-57	0.345573853188249	0.73	0.472	1.37433802709018e-52	"0"	"ARL6IP1"
"PPP1R15B"	6.13038903690354e-57	0.471753766043748	0.443	0.228	2.39974078849589e-52	"0"	"PPP1R15B"
"CYB5D1"	9.10415011339825e-57	0.562531343537055	0.127	0.03	3.56381956188975e-52	"0"	"CYB5D1"
"DUSP10"	9.90750161645286e-57	0.527790784761708	0.276	0.111	3.87829150776047e-52	"0"	"DUSP10"
"GAA"	1.07691929447506e-56	0.36234736925593	0.593	0.334	4.21560057822261e-52	"0"	"GAA"
"SPRED1"	3.36763548290048e-56	0.547121891059945	0.214	0.075	1.31826090978139e-51	"0"	"SPRED1"
"AMPD3"	4.24009713479232e-56	0.465996768916505	0.182	0.058	1.65978602341446e-51	"0"	"AMPD3"
"STK38L"	4.66264266541764e-56	0.60742753849497	0.342	0.157	1.82519147137773e-51	"0"	"STK38L"
"RAB13"	6.77857791526017e-56	0.407447564067298	0.302	0.126	2.65347432492859e-51	"0"	"RAB13"
"CTNND1"	7.00166258096353e-56	0.342910533014945	0.398	0.189	2.74080081731817e-51	"0"	"CTNND1"
"GNPDA1"	1.40087227592582e-55	0.364672241042545	0.333	0.147	5.48371452411162e-51	"0"	"GNPDA1"
"CD63"	1.93989206428574e-55	0.334947064966217	0.896	0.72	7.59370748564653e-51	"0"	"CD63"
"CD109"	1.99175645404012e-55	0.595471683514425	0.148	0.041	7.79673063934004e-51	"0"	"CD109"
"TNFRSF1A"	2.21386186363016e-55	0.363393774322468	0.593	0.334	8.66616226518024e-51	"0"	"TNFRSF1A"
"SERPINB9"	2.59973821841602e-55	0.403816302689874	0.493	0.263	1.01766752559895e-50	"0"	"SERPINB9"
"MRPS28"	2.75681387631397e-55	0.408736139677777	0.358	0.166	1.0791547918831e-50	"0"	"MRPS28"
"TCEAL3"	3.5281888203905e-55	0.515271713082337	0.253	0.1	1.38110951374186e-50	"0"	"TCEAL3"
"GNB4"	5.42237912552224e-55	0.383409289820274	0.456	0.229	2.12259030868568e-50	"0"	"GNB4"
"IVNS1ABP"	8.51848121062682e-55	0.35408713711479	0.545	0.302	3.33455946989987e-50	"0"	"IVNS1ABP"
"EGR3"	8.5541005951828e-55	0.806728872422937	0.174	0.055	3.34850267798431e-50	"0"	"EGR3"
"KCNMA1"	8.90924322936809e-55	0.509070006506031	0.166	0.05	3.48752326213614e-50	"0"	"KCNMA1"
"CTTNBP2NL"	1.25790707357951e-54	0.410861996821283	0.203	0.07	4.924077239527e-50	"0"	"CTTNBP2NL"
"MEF2A"	1.79726660129532e-54	0.332331712604566	0.667	0.419	7.03540011077053e-50	"0"	"MEF2A"
"RHOH"	2.60690084247794e-54	0.509910539958412	0.247	0.097	1.02047133478799e-49	"0"	"RHOH"
"TLR1"	3.24720759582656e-54	0.41448290686895	0.383	0.181	1.27111941338631e-49	"0"	"TLR1"
"CIITA"	3.90629884910081e-54	0.352133500257652	0.437	0.217	1.52912068448051e-49	"0"	"CIITA"
"UBC"	3.94154123393216e-54	0.33661451635644	0.993	0.945	1.54291631602274e-49	"0"	"UBC"
"EIF4E"	4.56174318064417e-54	0.612627733769399	0.497	0.288	1.78569436806316e-49	"0"	"EIF4E"
"ACSL3"	6.42819448258651e-54	0.450256354948443	0.35	0.162	2.51631673020849e-49	"0"	"ACSL3"
"FMN1"	8.95079595809426e-54	0.418530421088421	0.197	0.067	3.503789077796e-49	"0"	"FMN1"
"NPM1"	9.23404573734758e-54	0.28945635438582	0.94	0.787	3.61466720388471e-49	"0"	"NPM1"
"EIF2AK3"	1.38927536304295e-53	0.502315219221249	0.218	0.08	5.43831840863162e-49	"0"	"EIF2AK3"
"RANBP2"	1.54114096174518e-53	0.467607798554892	0.587	0.36	6.03279629475152e-49	"0"	"RANBP2"
"SH3TC1"	1.62358774578669e-53	0.343843711310514	0.489	0.254	6.355534230882e-49	"0"	"SH3TC1"
"PPARD"	1.74906386000848e-53	0.461827218627573	0.23	0.086	6.84671048000319e-49	"0"	"PPARD"
"THAP2"	3.20226615614078e-53	0.523570611769857	0.303	0.132	1.25352708682131e-48	"0"	"THAP2"
"SLC25A19"	3.7780231812692e-53	0.570626248190458	0.21	0.077	1.47890717430783e-48	"0"	"SLC25A19"
"RP11-22N19.2"	4.54861188106554e-53	0.463089039221672	0.227	0.084	1.78055412084311e-48	"0"	"RP11-22N19.2"
"RAB7B"	5.1033740617133e-53	0.443432007821705	0.151	0.044	1.99771577645767e-48	"0"	"RAB7B"
"SDCCAG8"	6.39932326719201e-53	0.385170322124362	0.473	0.25	2.50501509294231e-48	"0"	"SDCCAG8"
"STX4"	7.62903986290927e-53	0.484107580972826	0.434	0.222	2.98638765433584e-48	"0"	"STX4"
"ZNF618"	8.64314417298226e-53	0.45033484986515	0.126	0.032	3.38335878651391e-48	"0"	"ZNF618"
"DDIT4"	1.02084931430646e-52	0.347913639687036	0.646	0.392	3.99611464085263e-48	"0"	"DDIT4"
"HN1"	1.18208874282534e-52	0.409531305674109	0.687	0.444	4.62728638378979e-48	"0"	"HN1"
"AP1B1"	1.23730171800985e-52	0.372805840094577	0.528	0.291	4.84341757514956e-48	"0"	"AP1B1"
"SFMBT2"	1.75939189380806e-52	0.419682388226004	0.293	0.124	6.88713956831164e-48	"0"	"SFMBT2"
"TMEM255B"	1.98757726833145e-52	0.416060526268856	0.14	0.038	7.78037121688346e-48	"0"	"TMEM255B"
"CXorf40A"	2.18551605104545e-52	0.516171827943777	0.244	0.096	8.55520258181743e-48	"0"	"CXorf40A"
"HEXB"	2.23434619797417e-52	0.323225619589265	0.706	0.442	8.74634819196987e-48	"0"	"HEXB"
"TLR7"	2.70302932674476e-52	0.47715735374513	0.202	0.07	1.05810082995424e-47	"0"	"TLR7"
"NFKBIZ"	3.89876255723954e-52	0.291301066570856	0.829	0.597	1.52617060303142e-47	"0"	"NFKBIZ"
"MAP1LC3B"	4.66110726139066e-52	0.439176968837699	0.868	0.672	1.82459043747137e-47	"0"	"MAP1LC3B"
"KBTBD8"	5.34573478388846e-52	0.501736916777115	0.168	0.053	2.09258788115314e-47	"0"	"KBTBD8"
"SDC2"	6.08544779661829e-52	0.684526310624233	0.15	0.044	2.38214853998623e-47	"0"	"SDC2"
"FOLR2"	8.07788026150974e-52	0.897840868182357	0.21	0.078	3.16208622836799e-47	"0"	"FOLR2"
"SPHK1"	8.66376771214681e-52	0.461450419758813	0.2	0.069	3.39143187091987e-47	"0"	"SPHK1"
"DNASE2"	1.02500462035578e-51	0.398351334046075	0.429	0.215	4.01238058638271e-47	"0"	"DNASE2"
"TMEM109"	1.28778896540985e-51	0.359937835625926	0.477	0.252	5.04104990509685e-47	"0"	"TMEM109"
"FAM13A"	2.32543937713091e-51	0.377643551183059	0.233	0.088	9.10293244177893e-47	"0"	"FAM13A"
"ID2"	6.54909027818204e-51	0.355383399661398	0.873	0.669	2.56364138939436e-46	"0"	"ID2"
"CD276"	1.3140919800659e-50	0.443961080614013	0.105	0.024	5.14401305596796e-46	"0"	"CD276"
"CTD-2336O2.1"	1.31527815239877e-50	0.364736930975554	0.368	0.174	5.14865632756498e-46	"0"	"CTD-2336O2.1"
"MXD1"	1.70925358345441e-50	0.410223887855189	0.579	0.355	6.69087315243231e-46	"0"	"MXD1"
"EPB41L2"	1.81441777935417e-50	0.440158556768789	0.248	0.101	7.1025383972819e-46	"0"	"EPB41L2"
"DHRS3"	6.3338245088674e-50	0.331881885320697	0.172	0.057	2.47937560399614e-45	"0"	"DHRS3"
"CD86"	8.88549067815488e-50	0.361631799170343	0.711	0.452	3.47822532596373e-45	"0"	"CD86"
"CEP170"	1.30246174219479e-49	0.330676136567227	0.532	0.296	5.09848648982149e-45	"0"	"CEP170"
"KCTD12"	1.72512269697302e-49	0.338647773177471	0.718	0.454	6.75299279730087e-45	"0"	"KCTD12"
"SORL1"	1.7257128348329e-49	0.299054554201468	0.587	0.329	6.75530289195337e-45	"0"	"SORL1"
"TAX1BP3"	1.78316280097115e-49	0.481889266681167	0.413	0.212	6.98019078440156e-45	"0"	"TAX1BP3"
"TSC22D1"	3.65974490507219e-49	0.549238510370412	0.211	0.081	1.43260714309051e-44	"0"	"TSC22D1"
"NFIL3"	4.73447019140467e-49	0.370715380968321	0.346	0.16	1.85330835642536e-44	"0"	"NFIL3"
"GAPT"	8.47406899874811e-49	0.398229207655085	0.451	0.236	3.31717430955995e-44	"0"	"GAPT"
"PELI1"	8.64028284203078e-49	0.493705249603125	0.513	0.295	3.38223871851295e-44	"0"	"PELI1"
"PAPOLG"	1.52126513950051e-48	0.518408042785444	0.196	0.071	5.95499238857473e-44	"0"	"PAPOLG"
"STARD13"	1.62526780579083e-48	0.434462514327332	0.113	0.028	6.36211082576822e-44	"0"	"STARD13"
"IFNGR1"	1.63934898127542e-48	0.347645383880625	0.772	0.525	6.41723158720262e-44	"0"	"IFNGR1"
"EIF5"	1.64845076317385e-48	0.281228993574844	0.865	0.643	6.45286051244403e-44	"0"	"EIF5"
"ARID5A"	1.66382010238844e-48	0.430495513451797	0.405	0.209	6.51302379079955e-44	"0"	"ARID5A"
"PABPC4"	1.9847062934168e-48	0.338924406130304	0.677	0.43	7.76913278558006e-44	"0"	"PABPC4"
"NFKB1"	1.99776404537806e-48	0.361889597654425	0.457	0.242	7.8202473556324e-44	"0"	"NFKB1"
"PXDC1"	4.36289317864632e-48	0.489699788941008	0.108	0.026	1.7078545347811e-43	"0"	"PXDC1"
"SOCS6"	7.24127892263708e-48	0.445132609528904	0.189	0.067	2.83459863426629e-43	"0"	"SOCS6"
